policy_item_id,policy_id,policy_insured_value_excl_vat,policy_insured_value_vat,broker_fee_excl_vat,broker_fee_vat,line_of_business_id
d6886f12-6373-438a-8a8e-1067839e5a45,8965bd37-9957-4bb2-88b0-07d672be905d,51212,7681.799999999999,10242.400000000001,1536.3600000000001,14
8990b84c-3536-457b-b2b6-b747f9be7a97,8965bd37-9957-4bb2-88b0-07d672be905d,124353,18652.95,24870.600000000002,3730.59,15
7d1adff9-4fe3-46cc-99db-20cb862e2510,8965bd37-9957-4bb2-88b0-07d672be905d,104938,15740.699999999999,20987.600000000002,3148.1400000000003,16
46d0c68d-9bce-4bf0-a1af-8161d2d957ab,8965bd37-9957-4bb2-88b0-07d672be905d,39258,5888.7,7851.6,1177.74,17
ca943693-084b-4d8b-9bf2-ffe80b129d04,b2157712-bafd-46be-b2e0-8ebb9b0321cf,51679,7751.849999999999,10335.800000000001,1550.3700000000001,0
1ced1f27-143f-4546-8020-8af2eac2e79d,b2157712-bafd-46be-b2e0-8ebb9b0321cf,33526,5028.9,6705.200000000001,1005.7800000000001,1
35d025b6-8e9c-48f0-b9f7-dd962748ae34,b2157712-bafd-46be-b2e0-8ebb9b0321cf,36892,5533.8,7378.400000000001,1106.76,2
f87a757b-79bd-4357-b2ee-1db787727344,b2157712-bafd-46be-b2e0-8ebb9b0321cf,70668,10600.199999999999,14133.6,2120.04,3
6b53b09c-e6bd-4984-9f9c-f5ea504231bf,b2157712-bafd-46be-b2e0-8ebb9b0321cf,66010,9901.5,13202.0,1980.3,4
40887963-2c69-4adc-ad04-5d44d0ab1784,37f0b509-5100-4a8c-a784-97d702615224,148550,22282.5,29710.0,4456.5,0
fdcfa52b-bc12-49b2-a896-a6dbd041216b,37f0b509-5100-4a8c-a784-97d702615224,109952,16492.8,18946.268433943795,2841.940265091569,1
966becea-deb3-49fd-acd8-4c874c55c869,37f0b509-5100-4a8c-a784-97d702615224,83652,12547.8,16730.4,2509.56,2
d8f7fc55-323c-4ae9-b319-b80e4e5fd721,37f0b509-5100-4a8c-a784-97d702615224,59432,8914.8,11886.400000000001,1782.9600000000003,3
8c823fb8-2dfe-4cee-a209-ae9538f68fa7,37f0b509-5100-4a8c-a784-97d702615224,149531,22429.649999999998,29906.2,4485.93,4
73c4d65c-28da-427f-ae39-ff5b65f9c01c,37f0b509-5100-4a8c-a784-97d702615224,50634,7595.099999999999,10126.800000000001,1519.0200000000002,5
e55fa51f-275b-44d6-b108-4aab3c9e0f2c,019c3f51-86ee-4406-9277-ab431f2f81a8,50784,7617.599999999999,2627.1476692279757,394.07215038419633,0
18d145b8-acfa-4c28-b86c-68c92c7b53b8,019c3f51-86ee-4406-9277-ab431f2f81a8,108570,16285.5,21714.0,3257.1,1
a6b10d16-25f6-4f9d-bda1-db7efca55c5e,019c3f51-86ee-4406-9277-ab431f2f81a8,64551,9682.65,12910.2,1936.53,2
a4cb8d42-ba4b-4ca7-83f9-5f7cdef05bf4,019c3f51-86ee-4406-9277-ab431f2f81a8,127484,19122.6,25496.800000000003,3824.5200000000004,3
d92e64cb-fbe2-48b1-8623-3bbb4febb326,019c3f51-86ee-4406-9277-ab431f2f81a8,30873,4630.95,4048.9176110520193,607.3376416578029,4
e8fb03a0-cb0c-48fa-b6c8-8843dcc89c19,019c3f51-86ee-4406-9277-ab431f2f81a8,39535,5930.25,7907.0,1186.05,5
072f7c47-fc09-4ee5-bbb5-b4c1b28dab8e,019c3f51-86ee-4406-9277-ab431f2f81a8,132089,19813.35,26417.800000000003,3962.67,6
9f437486-4988-4124-86ad-6c9809eb21c9,019c3f51-86ee-4406-9277-ab431f2f81a8,85265,12789.75,17053.0,2557.95,7
ad377a39-f47e-4974-8156-e52a03828e74,019c3f51-86ee-4406-9277-ab431f2f81a8,102613,15391.949999999999,20522.600000000002,3078.3900000000003,8
c7e15255-2ccc-4381-a3ae-5b56a060baca,019c3f51-86ee-4406-9277-ab431f2f81a8,6950,1042.5,1390.0,208.5,9
a80a054a-1c4d-4670-9c25-9ac294d5f188,019c3f51-86ee-4406-9277-ab431f2f81a8,77684,11652.6,15536.800000000001,2330.52,10
3ecb55a0-0a54-4015-aff2-537ad5d70300,019c3f51-86ee-4406-9277-ab431f2f81a8,113684,17052.6,12979.638364394206,1946.945754659131,11
43b604c0-db06-4aa4-8d12-86699d940314,019c3f51-86ee-4406-9277-ab431f2f81a8,126217,18932.55,25243.4,3786.51,12
b5f4d8b2-90c5-4837-b0a5-d2dad8923778,019c3f51-86ee-4406-9277-ab431f2f81a8,97014,14552.1,19402.8,2910.4199999999996,13
7cc4bea6-ab02-43e4-9fcf-f37868cde96f,019c3f51-86ee-4406-9277-ab431f2f81a8,56170,8425.5,11234.0,1685.1,14
39d50b65-0ed4-475d-b838-b87a25343d57,019c3f51-86ee-4406-9277-ab431f2f81a8,120850,18127.5,24170.0,3625.5,15
1cdd6eab-5d4e-4430-ae50-f5b418ccfb47,574f8fc3-31eb-46fb-9860-267516554bee,57619,8642.85,11523.800000000001,1728.5700000000002,0
f3b12aab-7586-43f9-bc41-57f7380c6945,574f8fc3-31eb-46fb-9860-267516554bee,82442,12366.3,16488.4,2473.26,1
d38a9b95-b586-42b3-a316-facdba3284d7,574f8fc3-31eb-46fb-9860-267516554bee,59187,8878.05,11837.400000000001,1775.6100000000001,2
a2176a47-9d43-4ea7-97d1-79460a309424,574f8fc3-31eb-46fb-9860-267516554bee,44701,6705.15,8940.2,1341.03,3
c03c261e-0151-49ac-b0d9-d43e721d76c4,574f8fc3-31eb-46fb-9860-267516554bee,57553,8632.949999999999,7303.4127465971,1095.5119119895649,4
5ca4ade5-53bc-49e6-a30f-1700724aefe3,574f8fc3-31eb-46fb-9860-267516554bee,138076,20711.399999999998,27615.2,4142.28,5
85b6b8e0-aa94-4ac9-a4a9-ea4148d1de29,574f8fc3-31eb-46fb-9860-267516554bee,147147,22072.05,29429.4,4414.41,6
2d891011-4a01-4cf3-b6ab-fd99b2da5c43,574f8fc3-31eb-46fb-9860-267516554bee,60460,9069.0,12092.0,1813.8,7
2a871b33-db8a-4dfb-932e-b746bddcd360,574f8fc3-31eb-46fb-9860-267516554bee,95754,14363.1,19150.8,2872.62,8
e589c9ea-7278-4c6e-a6ca-b3eddef5048a,574f8fc3-31eb-46fb-9860-267516554bee,128102,19215.3,25620.4,3843.06,9
6a819ac7-e199-42c1-881a-3661196b8398,e66908b1-0583-4407-849f-ad812d01d1f0,124897,18734.55,24979.4,3746.91,0
5a3a0455-78ef-49c5-acab-77e5cd4787f0,e66908b1-0583-4407-849f-ad812d01d1f0,50693,7603.95,10138.6,1520.79,1
96c49e22-0af6-4532-8985-736c607a33c2,e66908b1-0583-4407-849f-ad812d01d1f0,113887,17083.05,22777.4,3416.61,2
46a01685-ff62-4266-b2d4-d61390968be7,e66908b1-0583-4407-849f-ad812d01d1f0,91230,13684.5,18246.0,2736.9,3
ecf44703-ab5e-4773-9626-a0995a47365e,e66908b1-0583-4407-849f-ad812d01d1f0,78667,11800.05,15733.400000000001,2360.01,4
a57b00ed-fad7-4d8b-b579-adafb016b37a,e66908b1-0583-4407-849f-ad812d01d1f0,85774,12866.1,17154.8,2573.22,5
f19f7214-4837-49de-9542-10e64b41c1eb,e66908b1-0583-4407-849f-ad812d01d1f0,57335,8600.25,11467.0,1720.05,6
44b8bc16-1f64-4333-b229-acc1fcf5b6c3,e66908b1-0583-4407-849f-ad812d01d1f0,116933,17539.95,23386.600000000002,3507.9900000000002,7
1d68c71c-f7e3-409e-836e-b17e8a1f2e1d,b84e5b7b-1810-4cca-93fa-1b43081a2e77,28089,4213.349999999999,5617.8,842.67,0
81ea30ac-c126-4932-a69c-14323a6ed6d7,b84e5b7b-1810-4cca-93fa-1b43081a2e77,44049,6607.349999999999,8809.800000000001,1321.47,1
73911fab-61db-4aa7-ac18-ef723001924d,b84e5b7b-1810-4cca-93fa-1b43081a2e77,113764,17064.6,22752.800000000003,3412.9200000000005,2
0253fbe6-64b5-4e3c-b91c-0d208ae83913,b84e5b7b-1810-4cca-93fa-1b43081a2e77,33514,5027.099999999999,6702.8,1005.42,3
37254d64-a4b7-4ba5-a5ee-0b81488eb5b7,b84e5b7b-1810-4cca-93fa-1b43081a2e77,70959,10643.85,14191.800000000001,2128.77,4
b8336813-6e9a-41eb-8f99-2ba889653be2,b84e5b7b-1810-4cca-93fa-1b43081a2e77,113766,17064.899999999998,22753.2,3412.98,5
c4a56cff-c8d4-4161-8fc0-8564be22e91d,b84e5b7b-1810-4cca-93fa-1b43081a2e77,133745,20061.75,26749.0,4012.35,6
4c23d139-f1db-4dd3-97ff-fc3ede910d5d,b84e5b7b-1810-4cca-93fa-1b43081a2e77,33018,4952.7,6603.6,990.54,7
c90de738-3a84-467d-9895-c326b841f614,b84e5b7b-1810-4cca-93fa-1b43081a2e77,31926,4788.9,6385.200000000001,957.7800000000001,8
6e045813-58d4-4bf5-bf13-d273f3ab2174,b84e5b7b-1810-4cca-93fa-1b43081a2e77,97441,14616.15,19488.2,2923.23,9
5534c912-faa0-4c3d-a1e0-545d91a35eee,b84e5b7b-1810-4cca-93fa-1b43081a2e77,32959,4943.849999999999,6591.8,988.77,10
ba11f63f-df30-4337-894c-e06fd2dc22d6,b84e5b7b-1810-4cca-93fa-1b43081a2e77,145,21.75,29.0,4.35,11
d241dc3d-8b72-40ba-82bf-62bb5ffb5e88,784d970a-b349-423d-a7cd-9f6473f2b447,43714,6557.099999999999,8742.800000000001,1311.42,0
87d193c1-d7c9-4810-b2b6-4b9e1866f1aa,784d970a-b349-423d-a7cd-9f6473f2b447,40658,6098.7,8131.6,1219.74,1
c2952afb-c8c4-4dbc-b494-7cf03388d106,784d970a-b349-423d-a7cd-9f6473f2b447,17783,2667.45,571.9142463910474,85.78713695865711,2
fcca7173-aa47-49dc-acea-1a48e7c3a447,784d970a-b349-423d-a7cd-9f6473f2b447,42127,6319.05,8425.4,1263.81,3
1061fd26-0d1c-41c4-b049-44404d266cf7,784d970a-b349-423d-a7cd-9f6473f2b447,87056,13058.4,17411.2,2611.68,4
6b78c07a-882c-4ef1-903c-d4778121c984,784d970a-b349-423d-a7cd-9f6473f2b447,103161,15474.15,20632.2,3094.83,5
cb9768f2-34ce-44ce-948f-8ce21c64ad28,784d970a-b349-423d-a7cd-9f6473f2b447,119900,17985.0,23980.0,3597.0,6
f9bf7812-dadd-47d3-b15b-23cabec81653,784d970a-b349-423d-a7cd-9f6473f2b447,83251,12487.65,13974.281968635683,2096.1422952953526,7
fab1385f-6fca-4759-a418-24c13712e4df,05c10f0d-5b16-4ea0-a3a3-9cf75509e50d,19246,2886.9,3849.2000000000003,577.38,0
bced928a-c47f-4081-b0e5-dcd640559bc2,05c10f0d-5b16-4ea0-a3a3-9cf75509e50d,79185,11877.75,15837.0,2375.5499999999997,1
667b9982-1c2c-42c5-b026-56c18d0a9441,05c10f0d-5b16-4ea0-a3a3-9cf75509e50d,110264,16539.6,22052.800000000003,3307.9200000000005,2
a68fa9f9-6ece-4144-849a-26099e6c455e,05c10f0d-5b16-4ea0-a3a3-9cf75509e50d,149451,22417.649999999998,29890.2,4483.53,3
a5e5c5d0-d784-49d7-96bc-7f8ae683caed,05c10f0d-5b16-4ea0-a3a3-9cf75509e50d,49646,7446.9,9929.2,1489.38,4
b97ada22-bbc7-4fea-8bc7-d883c231c7a6,05c10f0d-5b16-4ea0-a3a3-9cf75509e50d,25405,3810.75,5081.0,762.15,5
e7f7e4d1-b7fa-47be-acf1-ace5531bf1d1,05c10f0d-5b16-4ea0-a3a3-9cf75509e50d,78914,11837.1,15782.800000000001,2367.42,6
82a4f1b4-115a-4edd-9173-d92585d721da,05c10f0d-5b16-4ea0-a3a3-9cf75509e50d,71165,10674.75,14233.0,2134.95,7
c667494c-e29e-4993-a942-6feb9b9b95f4,05c10f0d-5b16-4ea0-a3a3-9cf75509e50d,100660,15099.0,20132.0,3019.7999999999997,8
ab53b741-e141-492d-b24e-27a85d5c9a0e,05c10f0d-5b16-4ea0-a3a3-9cf75509e50d,133134,19970.1,26626.800000000003,3994.0200000000004,9
689ac6b9-7fd1-40b9-86a9-db37183dacc3,05c10f0d-5b16-4ea0-a3a3-9cf75509e50d,51978,7796.7,752.8787388401649,112.93181082602474,10
725615ae-ce15-45d0-9968-e5b014514e01,04db92b1-4c8e-4a09-9438-67091cbb7333,42152,6322.8,8430.4,1264.56,0
a8aa9c24-011a-4e70-84a2-83d6bd000d18,04db92b1-4c8e-4a09-9438-67091cbb7333,13250,1987.5,2650.0,397.5,1
9318c2b2-f42c-4c7f-a3ce-4f0fedabb5b3,04db92b1-4c8e-4a09-9438-67091cbb7333,47641,7146.15,9528.2,1429.23,2
67c7124b-9ede-4773-a572-58acbdefa747,04db92b1-4c8e-4a09-9438-67091cbb7333,86638,12995.699999999999,17327.600000000002,2599.1400000000003,3
f2de77bd-cbc6-4fa7-9163-30e986df40b1,04db92b1-4c8e-4a09-9438-67091cbb7333,32668,4900.2,6533.6,980.04,4
2411a276-b250-44f6-8119-b232189524da,04db92b1-4c8e-4a09-9438-67091cbb7333,130078,19511.7,26015.600000000002,3902.34,5
3e22a01c-e855-4665-9aa1-338aedfcf24a,04db92b1-4c8e-4a09-9438-67091cbb7333,139956,20993.399999999998,27991.2,4198.68,6
c3932156-e2c2-4f51-9682-67e2a275128c,04db92b1-4c8e-4a09-9438-67091cbb7333,72608,10891.199999999999,14521.6,2178.24,7
f548680f-5188-4189-8a63-32abe3f1b7fb,04db92b1-4c8e-4a09-9438-67091cbb7333,105670,15850.5,21134.0,3170.1,8
8390ac08-3a1a-4976-9de2-5e55390945df,04db92b1-4c8e-4a09-9438-67091cbb7333,101924,15288.599999999999,20384.800000000003,3057.7200000000003,9
a5a1433a-935c-4a1f-995c-9886a01ec972,04db92b1-4c8e-4a09-9438-67091cbb7333,107902,16185.3,21580.4,3237.06,10
46e5d976-6f44-4f42-b1bf-75e4bb418092,04db92b1-4c8e-4a09-9438-67091cbb7333,16318,2447.7,3263.6000000000004,489.54,11
2af114e2-dbf5-4a62-84e9-e30a591bc46a,04db92b1-4c8e-4a09-9438-67091cbb7333,51897,7784.549999999999,10379.400000000001,1556.91,12
3ee89eb1-348f-46a1-a3f0-d8b974150f2a,04db92b1-4c8e-4a09-9438-67091cbb7333,58661,8799.15,11732.2,1759.8300000000002,13
3e899002-4092-45cc-b79b-c31290f8b605,04db92b1-4c8e-4a09-9438-67091cbb7333,43058,6458.7,8611.6,1291.74,14
9851d26f-4e2d-4421-bc8a-9fb5c43f2b74,04db92b1-4c8e-4a09-9438-67091cbb7333,131489,19723.35,26297.800000000003,3944.67,15
7c7f9f97-3146-4b0d-9fee-09ec5b33097d,f07730f7-40b6-48a4-a850-43c9a0f0824c,26240,3936.0,5248.0,787.1999999999999,0
4420c61c-5fc6-4ff6-9521-2ba88ffaa3b2,f07730f7-40b6-48a4-a850-43c9a0f0824c,84734,12710.1,16946.8,2542.02,1
c8949536-66d6-494a-b5b2-2e77a7f91977,f07730f7-40b6-48a4-a850-43c9a0f0824c,133884,20082.6,26776.800000000003,4016.5200000000004,2
443c0676-3045-4efe-8ee5-0892bdc1b332,f07730f7-40b6-48a4-a850-43c9a0f0824c,69308,10396.199999999999,13088.648606696514,1963.2972910044768,3
b9ef1de9-182a-4a95-95bc-4e1f384ed08e,f07730f7-40b6-48a4-a850-43c9a0f0824c,114135,17120.25,22827.0,3424.0499999999997,4
f1135a9a-6f23-4970-8a59-2caecbfdd09d,f07730f7-40b6-48a4-a850-43c9a0f0824c,76052,11407.8,15210.400000000001,2281.56,5
6489d53f-a2e7-4027-85a6-40e5fd0229f8,f07730f7-40b6-48a4-a850-43c9a0f0824c,142060,21309.0,28412.0,4261.8,6
9f03face-8ff9-489e-bfa6-7d1b61d6f6d3,f07730f7-40b6-48a4-a850-43c9a0f0824c,118182,17727.3,23636.4,3545.46,7
45403096-71fc-4745-9ae7-e4ad986449fa,f07730f7-40b6-48a4-a850-43c9a0f0824c,76134,11420.1,15226.800000000001,2284.02,8
4d3d75d1-2491-4a63-83c4-ee6e229fc6ce,f07730f7-40b6-48a4-a850-43c9a0f0824c,96804,14520.6,19360.8,2904.12,9
7684aff1-4bb7-40c8-816e-694678be661b,f07730f7-40b6-48a4-a850-43c9a0f0824c,117505,17625.75,23501.0,3525.15,10
d012dcda-3a78-4d48-a7fc-deacebf5f693,f07730f7-40b6-48a4-a850-43c9a0f0824c,54476,8171.4,10895.2,1634.28,11
7aecbee8-027b-4a42-a0c4-190f95a629b8,c7404750-1e5b-415a-9d41-a99a31c7f82e,104548,15682.199999999999,20909.600000000002,3136.44,0
dc9e3fbe-1ee3-4237-aaa9-ae33962e383e,c7404750-1e5b-415a-9d41-a99a31c7f82e,124261,18639.149999999998,24852.2,3727.83,1
688e3db4-e6a1-469c-905d-97da0ac52af2,c7404750-1e5b-415a-9d41-a99a31c7f82e,114422,17163.3,22884.4,3432.6600000000003,2
fb613b62-1b3e-4d61-9221-cec861678ee0,c7404750-1e5b-415a-9d41-a99a31c7f82e,71003,10650.449999999999,3567.7679366692396,535.165190500386,3
e5ad2468-7f2c-4f27-8401-1999d290eabe,c7404750-1e5b-415a-9d41-a99a31c7f82e,51235,7685.25,10247.0,1537.05,4
da8bb8df-41bb-43e3-a111-50ea8670be52,c7404750-1e5b-415a-9d41-a99a31c7f82e,53307,7996.049999999999,10661.400000000001,1599.2100000000003,5
d3e69c65-8387-454f-82b4-bbefd1e68f26,c7404750-1e5b-415a-9d41-a99a31c7f82e,62306,9345.9,4680.990574921842,702.1485862382764,6
e7e1b7b5-6e22-4755-9c36-5a54e9f0251c,d645e23e-f48b-41a8-b2b2-8eafd6f22194,53788,8068.2,10757.6,1613.64,0
9b645f51-8e97-4e94-b906-acb5c177529a,d645e23e-f48b-41a8-b2b2-8eafd6f22194,58362,8754.3,9970.745869664495,1495.6118804496743,1
efadd49e-ba74-40cc-9378-6f208caaa04e,d645e23e-f48b-41a8-b2b2-8eafd6f22194,36085,5412.75,5687.681321752652,853.1521982628979,2
90d523f4-cdf8-42b7-9aec-58af00c3449d,d645e23e-f48b-41a8-b2b2-8eafd6f22194,130816,19622.399999999998,26163.2,3924.48,3
757700ab-e3a2-4847-8464-d9759453a07a,d645e23e-f48b-41a8-b2b2-8eafd6f22194,63214,9482.1,12642.800000000001,1896.42,4
3f2e5211-8f64-482e-9c44-38b4c0541104,d645e23e-f48b-41a8-b2b2-8eafd6f22194,27280,4092.0,771.5040695344527,115.7256104301679,5
45b08ea3-fa03-4a1d-a0df-222e9c7c285b,d645e23e-f48b-41a8-b2b2-8eafd6f22194,100291,15043.65,20058.2,3008.73,6
3b4fc172-ea65-4e58-a683-083aa0114043,d645e23e-f48b-41a8-b2b2-8eafd6f22194,138227,20734.05,27645.4,4146.81,7
c830a5e6-4ca0-461d-bf09-0fef1f85c423,d645e23e-f48b-41a8-b2b2-8eafd6f22194,126753,19012.95,25350.600000000002,3802.59,8
3521ace7-78f9-485a-b9d4-47685746fc44,4d912a12-1502-4342-9733-7a897eceb27d,80949,12142.35,16189.800000000001,2428.4700000000003,0
f285882b-0232-4086-98c7-2753fc639c63,4d912a12-1502-4342-9733-7a897eceb27d,39178,5876.7,7835.6,1175.34,1
d1070c2f-3e64-4813-904d-b91e457c596a,4d912a12-1502-4342-9733-7a897eceb27d,61985,9297.75,12397.0,1859.55,2
9a11ea0a-7970-46a4-b8a1-576c0cfc784b,6247b860-ca42-4461-8694-9a25e2bc7fe2,114919,17237.85,22983.800000000003,3447.57,0
681ac8c3-ad39-4351-89c2-707ddf3ee1c4,6247b860-ca42-4461-8694-9a25e2bc7fe2,58711,8806.65,11742.2,1761.3300000000002,1
f72ff7bf-66ad-4f59-8bed-89aafa1b6b25,6247b860-ca42-4461-8694-9a25e2bc7fe2,139351,20902.649999999998,22604.002676213673,3390.600401432051,2
56a3df13-1ae0-4ad4-b021-fb56e9ea39d8,94012f6a-9347-4e3f-855f-6ab62e4ece87,147647,22147.05,29529.4,4429.41,0
8ea4b93c-d341-4db2-8542-53e4f34cc04a,94012f6a-9347-4e3f-855f-6ab62e4ece87,11467,1720.05,2293.4,344.01,1
c56459f3-d373-4bc3-846f-31b1130b83c8,94012f6a-9347-4e3f-855f-6ab62e4ece87,125318,18797.7,25063.600000000002,3759.54,2
c7bbf98a-939a-4825-af74-aca54c4a7523,94012f6a-9347-4e3f-855f-6ab62e4ece87,95791,14368.65,19158.2,2873.73,3
3f74b35e-ec71-4fd4-a41a-8400760b8f86,94012f6a-9347-4e3f-855f-6ab62e4ece87,9881,1482.1499999999999,1976.2,296.43,4
c64b00ed-161a-4fb7-befc-00a2839664e9,94012f6a-9347-4e3f-855f-6ab62e4ece87,112304,16845.6,22460.800000000003,3369.1200000000003,5
169291e4-f596-464e-95bf-6f5da7dcda2f,94012f6a-9347-4e3f-855f-6ab62e4ece87,143102,21465.3,28620.4,4293.06,6
8210c155-08cd-4970-a712-19304b51ac73,94012f6a-9347-4e3f-855f-6ab62e4ece87,3652,547.8,730.4000000000001,109.56000000000002,7
cfc4f972-f3ea-49f9-8f07-8537347565c9,94012f6a-9347-4e3f-855f-6ab62e4ece87,93059,13958.85,15929.479522044634,2389.421928306695,8
57d8df7a-4dcd-43a8-81fb-4604c9e97238,94012f6a-9347-4e3f-855f-6ab62e4ece87,61956,9293.4,12391.2,1858.68,9
94501050-36a0-4c73-8f6d-2a8511a27190,94012f6a-9347-4e3f-855f-6ab62e4ece87,12566,1884.8999999999999,2513.2000000000003,376.98,10
84f2f246-dbcd-47cf-a3ee-e39feb3ba1c9,94012f6a-9347-4e3f-855f-6ab62e4ece87,95108,14266.199999999999,19021.600000000002,2853.2400000000002,11
e9e0bb0d-024f-44b3-9afa-c465a73b3f9a,94012f6a-9347-4e3f-855f-6ab62e4ece87,124037,18605.55,24807.4,3721.11,12
cb8b9855-f005-422c-b58c-bd784f42e805,94012f6a-9347-4e3f-855f-6ab62e4ece87,109816,16472.399999999998,21963.2,3294.48,13
70d97a1c-c7b5-4c2f-9fea-f40f665d1562,94012f6a-9347-4e3f-855f-6ab62e4ece87,46407,6961.05,9281.4,1392.2099999999998,14
84859954-651b-46ec-ade6-4b49b6d9100d,94012f6a-9347-4e3f-855f-6ab62e4ece87,29673,4450.95,5934.6,890.19,15
78d2a768-7c30-4dc3-b4b0-46d284a892f0,94012f6a-9347-4e3f-855f-6ab62e4ece87,147864,22179.6,29572.800000000003,4435.92,16
bda38796-1db1-4d68-9276-ee97f9a59018,94012f6a-9347-4e3f-855f-6ab62e4ece87,53451,8017.65,10690.2,1603.53,17
04379097-61dc-41e1-b9bb-124d101aee4e,94012f6a-9347-4e3f-855f-6ab62e4ece87,4864,729.6,972.8000000000001,145.92000000000002,18
135ae8ac-9a04-4e19-95af-0777e5311980,94012f6a-9347-4e3f-855f-6ab62e4ece87,10863,1629.45,1106.5024252168039,165.9753637825206,19
6ba2638f-0ff7-4fe1-9f96-8e71b29bd661,c4cda74d-2cd2-49c4-9b40-330aa8dbacf6,74709,11206.35,14941.800000000001,2241.27,0
5975cf8d-ee35-40f5-a011-1255c8ad6e04,c4cda74d-2cd2-49c4-9b40-330aa8dbacf6,97900,14685.0,11713.201932273092,1756.9802898409637,1
f245ef72-e5ca-4d5d-b770-5e3212f7d6e8,c4cda74d-2cd2-49c4-9b40-330aa8dbacf6,93153,13972.949999999999,18630.600000000002,2794.59,2
820b9207-1e24-423e-a257-93bff7efcad8,c4cda74d-2cd2-49c4-9b40-330aa8dbacf6,77451,11617.65,15490.2,2323.53,3
d0d43b21-9d77-4f57-a9a2-5f943fcdf2b8,c4cda74d-2cd2-49c4-9b40-330aa8dbacf6,138143,20721.45,27628.600000000002,4144.29,4
aa9b0c15-3a2e-4796-aa33-9b944c3b14e4,c4cda74d-2cd2-49c4-9b40-330aa8dbacf6,82919,12437.85,2322.3059625033447,348.3458943755017,5
ec32417f-7424-4ef9-9fdd-ac9ad6d4a034,c4cda74d-2cd2-49c4-9b40-330aa8dbacf6,12748,1912.1999999999998,2549.6000000000004,382.44000000000005,6
c3dbadc3-3ea1-4b08-984b-ecdeb2ff3cb2,c4cda74d-2cd2-49c4-9b40-330aa8dbacf6,33659,5048.849999999999,6731.8,1009.77,7
30dc4e77-96e3-4ce7-88b0-afc096341c86,c4cda74d-2cd2-49c4-9b40-330aa8dbacf6,69823,10473.449999999999,13964.6,2094.69,8
a3b384ad-ac75-4d09-8b3a-be17a11b5ff4,c4cda74d-2cd2-49c4-9b40-330aa8dbacf6,129132,19369.8,25826.4,3873.96,9
e577b618-63b7-45cf-9c0d-636587b49845,c4cda74d-2cd2-49c4-9b40-330aa8dbacf6,49615,7442.25,9923.0,1488.45,10
3217f228-00e9-41f6-8fc9-fb413090720d,c4cda74d-2cd2-49c4-9b40-330aa8dbacf6,112843,16926.45,22568.600000000002,3385.2900000000004,11
4994b474-d956-4bcc-917f-d1a4da913d07,c4cda74d-2cd2-49c4-9b40-330aa8dbacf6,142573,21385.95,28514.600000000002,4277.1900000000005,12
625f838f-1dba-451d-ad17-db8944948c69,c4cda74d-2cd2-49c4-9b40-330aa8dbacf6,133808,20071.2,26761.600000000002,4014.2400000000002,13
75109990-7fb7-4bf8-b74a-387304857080,37320e36-b170-4944-b37c-025a1f8d0d5e,93896,14084.4,18779.2,2816.88,0
de5d5e9b-3c26-4152-acfe-b2f4c37847fd,37320e36-b170-4944-b37c-025a1f8d0d5e,62701,9405.15,12540.2,1881.03,1
5d7e21e4-5008-46ec-a11e-851a7f002164,37320e36-b170-4944-b37c-025a1f8d0d5e,60163,9024.449999999999,12032.6,1804.89,2
2bec86a8-9eba-42c1-9946-f9f781e7ea8c,37320e36-b170-4944-b37c-025a1f8d0d5e,108646,16296.9,21729.2,3259.38,3
764c0580-14ea-43dd-a59d-65fa81e7b193,37320e36-b170-4944-b37c-025a1f8d0d5e,24271,3640.65,4854.2,728.13,4
539fa405-48e1-49ca-a1eb-a832a582dff7,37320e36-b170-4944-b37c-025a1f8d0d5e,11586,1737.8999999999999,1236.5829087227146,185.48743630840718,5
d6ab691e-2630-4573-a333-34a656a0669b,37320e36-b170-4944-b37c-025a1f8d0d5e,149915,22487.25,29983.0,4497.45,6
e48cf0df-c3f5-4136-8e13-4a14d34faf15,37320e36-b170-4944-b37c-025a1f8d0d5e,84058,12608.699999999999,16811.600000000002,2521.7400000000002,7
e03aee78-d560-4967-a55f-1833a5b690ea,37320e36-b170-4944-b37c-025a1f8d0d5e,81411,12211.65,16282.2,2442.33,8
5bd026ae-2da9-4d5e-8a65-0a46647eaf36,37320e36-b170-4944-b37c-025a1f8d0d5e,75453,11317.949999999999,15090.6,2263.59,9
0df90e09-9dba-4ac8-9d67-ab42fc977c23,37320e36-b170-4944-b37c-025a1f8d0d5e,40775,6116.25,8155.0,1223.25,10
4ba885a4-73d1-4c0c-803b-803c6c9bc38f,37320e36-b170-4944-b37c-025a1f8d0d5e,145239,21785.85,29047.800000000003,4357.17,11
d5bd0a09-63a9-45b8-85cb-6cd21ae40c6b,37320e36-b170-4944-b37c-025a1f8d0d5e,40170,6025.5,1882.36455734958,282.354683602437,12
0dcb5667-62cc-4e93-b0c6-7d721495d1f6,37320e36-b170-4944-b37c-025a1f8d0d5e,135109,20266.35,27021.800000000003,4053.2700000000004,13
f006ed8a-21cb-412a-b608-cd649eadfafd,37320e36-b170-4944-b37c-025a1f8d0d5e,107080,16062.0,21416.0,3212.4,14
9cbc61fd-0b82-4ecf-b70a-36c82be7fc2f,37320e36-b170-4944-b37c-025a1f8d0d5e,133802,20070.3,26760.4,4014.06,15
